scenario,clock,h,model,bin,n,predicted,actual
calendar_assumed_replay,21:15,10,hierarchical_beta,1,479,0.1636300463366411,0.11691022964509394
calendar_assumed_replay,21:15,10,hierarchical_beta,2,1391,0.25391504799105874,0.16606757728253055
calendar_assumed_replay,21:15,10,hierarchical_beta,3,808,0.3394583199925192,0.1905940594059406
calendar_assumed_replay,21:15,10,hierarchical_beta,4,234,0.4385133502033446,0.36752136752136755
calendar_assumed_replay,21:15,10,hierarchical_beta,5,35,0.530943444702964,0.5142857142857142
calendar_assumed_replay,21:15,10,hierarchical_beta,6,1,0.6218865598764363,0.0
calendar_assumed_replay,22:15,10,identity,0,103,0.07552649694520396,0.04854368932038835
calendar_assumed_replay,22:15,10,identity,1,1026,0.16549617397261487,0.15886939571150097
calendar_assumed_replay,22:15,10,identity,2,1395,0.2443362587641211,0.15268817204301074
calendar_assumed_replay,22:15,10,identity,3,303,0.34253553701034695,0.30363036303630364
calendar_assumed_replay,22:15,10,identity,4,110,0.4394586125039888,0.4909090909090909
calendar_assumed_replay,22:15,10,identity,5,39,0.5441357884892509,0.46153846153846156
calendar_assumed_replay,22:15,10,identity,6,4,0.6315231715397351,0.25
calendar_assumed_replay,22:15,10,global_platt,0,20,0.06587639768659118,0.05
calendar_assumed_replay,22:15,10,global_platt,1,337,0.16814799938980685,0.09792284866468842
calendar_assumed_replay,22:15,10,global_platt,2,1711,0.2517182180490762,0.1636469900642899
calendar_assumed_replay,22:15,10,global_platt,3,717,0.3339233536516888,0.19804741980474197
calendar_assumed_replay,22:15,10,global_platt,4,156,0.4374942113140035,0.46153846153846156
calendar_assumed_replay,22:15,10,global_platt,5,38,0.5370138725770092,0.47368421052631576
calendar_assumed_replay,22:15,10,global_platt,6,1,0.6378618965360321,0.0
calendar_assumed_replay,22:15,10,fixed_logit_shrink_80,0,20,0.06426245387873869,0.05
calendar_assumed_replay,22:15,10,fixed_logit_shrink_80,1,346,0.16786393222443038,0.1069364161849711
calendar_assumed_replay,22:15,10,fixed_logit_shrink_80,2,1681,0.251694525584018,0.1635930993456276
calendar_assumed_replay,22:15,10,fixed_logit_shrink_80,3,727,0.3339730234399155,0.19119669876203577
calendar_assumed_replay,22:15,10,fixed_logit_shrink_80,4,163,0.43764909154393977,0.4601226993865031
calendar_assumed_replay,22:15,10,fixed_logit_shrink_80,5,41,0.5378957520617969,0.4634146341463415
calendar_assumed_replay,22:15,10,fixed_logit_shrink_80,6,2,0.6256281704318102,0.0
calendar_assumed_replay,22:15,10,hierarchical_beta,0,32,0.0658371315532714,0.03125
calendar_assumed_replay,22:15,10,hierarchical_beta,1,479,0.1636300463366411,0.11691022964509394
calendar_assumed_replay,22:15,10,hierarchical_beta,2,1391,0.25391504799105874,0.16606757728253055
calendar_assumed_replay,22:15,10,hierarchical_beta,3,808,0.3394583199925192,0.1905940594059406
calendar_assumed_replay,22:15,10,hierarchical_beta,4,234,0.4385133502033446,0.36752136752136755
calendar_assumed_replay,22:15,10,hierarchical_beta,5,35,0.530943444702964,0.5142857142857142
calendar_assumed_replay,22:15,10,hierarchical_beta,6,1,0.6218865598764363,0.0
calendar_assumed_replay,23:15,10,identity,0,103,0.07552649694520396,0.04854368932038835
calendar_assumed_replay,23:15,10,identity,1,1026,0.16549617397261487,0.15886939571150097
calendar_assumed_replay,23:15,10,identity,2,1395,0.2443362587641211,0.15268817204301074
calendar_assumed_replay,23:15,10,identity,3,303,0.34253553701034695,0.30363036303630364
calendar_assumed_replay,23:15,10,identity,4,110,0.4394586125039888,0.4909090909090909
calendar_assumed_replay,23:15,10,identity,5,39,0.5441357884892509,0.46153846153846156
calendar_assumed_replay,23:15,10,identity,6,4,0.6315231715397351,0.25
calendar_assumed_replay,23:15,10,global_platt,0,20,0.06587639768659118,0.05
calendar_assumed_replay,23:15,10,global_platt,1,337,0.16814799938980685,0.09792284866468842
calendar_assumed_replay,23:15,10,global_platt,2,1711,0.2517182180490762,0.1636469900642899
calendar_assumed_replay,23:15,10,global_platt,3,717,0.3339233536516888,0.19804741980474197
calendar_assumed_replay,23:15,10,global_platt,4,156,0.4374942113140035,0.46153846153846156
calendar_assumed_replay,23:15,10,global_platt,5,38,0.5370138725770092,0.47368421052631576
calendar_assumed_replay,23:15,10,global_platt,6,1,0.6378618965360321,0.0
calendar_assumed_replay,23:15,10,fixed_logit_shrink_80,0,20,0.06426245387873869,0.05
calendar_assumed_replay,23:15,10,fixed_logit_shrink_80,1,346,0.16786393222443038,0.1069364161849711
calendar_assumed_replay,23:15,10,fixed_logit_shrink_80,2,1681,0.251694525584018,0.1635930993456276
calendar_assumed_replay,23:15,10,fixed_logit_shrink_80,3,727,0.3339730234399155,0.19119669876203577
calendar_assumed_replay,23:15,10,fixed_logit_shrink_80,4,163,0.43764909154393977,0.4601226993865031
calendar_assumed_replay,23:15,10,fixed_logit_shrink_80,5,41,0.5378957520617969,0.4634146341463415
calendar_assumed_replay,23:15,10,fixed_logit_shrink_80,6,2,0.6256281704318102,0.0
calendar_assumed_replay,23:15,10,hierarchical_beta,0,32,0.0658371315532714,0.03125
calendar_assumed_replay,23:15,10,hierarchical_beta,1,479,0.1636300463366411,0.11691022964509394
calendar_assumed_replay,23:15,10,hierarchical_beta,2,1391,0.25391504799105874,0.16606757728253055
calendar_assumed_replay,23:15,10,hierarchical_beta,3,808,0.3394583199925192,0.1905940594059406
calendar_assumed_replay,23:15,10,hierarchical_beta,4,234,0.4385133502033446,0.36752136752136755
calendar_assumed_replay,23:15,10,hierarchical_beta,5,35,0.530943444702964,0.5142857142857142
calendar_assumed_replay,23:15,10,hierarchical_beta,6,1,0.6218865598764363,0.0
calendar_assumed_replay,00:15,20,identity,1,2421,0.15571323378174956,0.1590251961999174
calendar_assumed_replay,00:15,20,identity,2,489,0.22691666711549494,0.028629856850715747
calendar_assumed_replay,00:15,20,global_platt,1,448,0.1934232152470645,0.022321428571428572
calendar_assumed_replay,00:15,20,global_platt,2,2462,0.21708347241689657,0.15800162469536963
calendar_assumed_replay,00:15,20,fixed_logit_shrink_80,1,1000,0.1816020863250286,0.19
calendar_assumed_replay,00:15,20,fixed_logit_shrink_80,2,1876,0.23329817208389747,0.11140724946695096
calendar_assumed_replay,00:15,20,fixed_logit_shrink_80,3,34,0.30622300059327096,0.0
calendar_assumed_replay,00:15,20,hierarchical_beta,1,930,0.15795981795170969,0.1
calendar_assumed_replay,00:15,20,hierarchical_beta,2,1980,0.2274585794682784,0.15454545454545454
calendar_assumed_replay,06:00,20,identity,1,2421,0.15571323378174956,0.1590251961999174
calendar_assumed_replay,06:00,20,identity,2,489,0.22691666711549494,0.028629856850715747
calendar_assumed_replay,06:00,20,global_platt,1,448,0.1934232152470645,0.022321428571428572
calendar_assumed_replay,06:00,20,global_platt,2,2462,0.21708347241689657,0.15800162469536963
calendar_assumed_replay,06:00,20,fixed_logit_shrink_80,1,1000,0.1816020863250286,0.19
calendar_assumed_replay,06:00,20,fixed_logit_shrink_80,2,1876,0.23329817208389747,0.11140724946695096
calendar_assumed_replay,06:00,20,fixed_logit_shrink_80,3,34,0.30622300059327096,0.0
calendar_assumed_replay,06:00,20,hierarchical_beta,1,930,0.15795981795170969,0.1
calendar_assumed_replay,06:00,20,hierarchical_beta,2,1980,0.2274585794682784,0.15454545454545454
calendar_assumed_replay,09:15,20,identity,1,2421,0.15571323378174956,0.1590251961999174
calendar_assumed_replay,09:15,20,identity,2,489,0.22691666711549494,0.028629856850715747
calendar_assumed_replay,09:15,20,global_platt,1,448,0.1934232152470645,0.022321428571428572
calendar_assumed_replay,09:15,20,global_platt,2,2462,0.21708347241689657,0.15800162469536963
calendar_assumed_replay,09:15,20,fixed_logit_shrink_80,1,1000,0.1816020863250286,0.19
calendar_assumed_replay,09:15,20,fixed_logit_shrink_80,2,1876,0.23329817208389747,0.11140724946695096
calendar_assumed_replay,09:15,20,fixed_logit_shrink_80,3,34,0.30622300059327096,0.0
calendar_assumed_replay,09:15,20,hierarchical_beta,1,930,0.15795981795170969,0.1
calendar_assumed_replay,09:15,20,hierarchical_beta,2,1980,0.2274585794682784,0.15454545454545454
calendar_assumed_replay,10:15,20,identity,0,141,0.0801268299894481,0.07092198581560284
calendar_assumed_replay,10:15,20,identity,1,2090,0.1520173114473526,0.12679425837320574
calendar_assumed_replay,10:15,20,identity,2,633,0.23275661390832517,0.1769352290679305
calendar_assumed_replay,10:15,20,identity,3,44,0.3283033310880278,0.2727272727272727
calendar_assumed_replay,10:15,20,identity,4,2,0.41081690018714656,0.0
calendar_assumed_replay,10:15,20,global_platt,0,5,0.0878556533312268,0.0
calendar_assumed_replay,10:15,20,global_platt,1,2620,0.18004850288138513,0.1282442748091603
calendar_assumed_replay,10:15,20,global_platt,2,285,0.2065511606193222,0.22105263157894736
calendar_assumed_replay,10:15,20,fixed_logit_shrink_80,0,17,0.05625603838880054,0.0
calendar_assumed_replay,10:15,20,fixed_logit_shrink_80,1,1117,0.17304343400355876,0.11996418979409132
calendar_assumed_replay,10:15,20,fixed_logit_shrink_80,2,1626,0.23786286542755136,0.14022140221402213
calendar_assumed_replay,10:15,20,fixed_logit_shrink_80,3,147,0.32769335532877175,0.25170068027210885
calendar_assumed_replay,10:15,20,fixed_logit_shrink_80,4,3,0.4202183887007774,0.0
calendar_assumed_replay,10:15,20,hierarchical_beta,0,4,0.0734300122002527,0.0
calendar_assumed_replay,10:15,20,hierarchical_beta,1,1767,0.1664804099297036,0.12054329371816638
calendar_assumed_replay,10:15,20,hierarchical_beta,2,1139,0.2147681583406311,0.16330114135206322
calendar_assumed_replay,10:45,20,identity,0,244,0.08115609561039168,0.03278688524590164
calendar_assumed_replay,10:45,20,identity,1,1942,0.15084011732852248,0.13182286302780638
calendar_assumed_replay,10:45,20,identity,2,645,0.233287956319733,0.17364341085271318
calendar_assumed_replay,10:45,20,identity,3,68,0.33372934412368027,0.3235294117647059
calendar_assumed_replay,10:45,20,identity,4,11,0.4271695383093315,0.09090909090909091
calendar_assumed_replay,10:45,20,global_platt,0,5,0.03686487629970865,0.0
calendar_assumed_replay,10:45,20,global_platt,1,2530,0.16737815136978618,0.1300395256916996
calendar_assumed_replay,10:45,20,global_platt,2,375,0.216297108030636,0.18666666666666668
calendar_assumed_replay,10:45,20,fixed_logit_shrink_80,0,22,0.07233924547776353,0.0
calendar_assumed_replay,10:45,20,fixed_logit_shrink_80,1,1206,0.16881038796228934,0.1044776119402985
calendar_assumed_replay,10:45,20,fixed_logit_shrink_80,2,1486,0.23974226876764537,0.148721399730821
calendar_assumed_replay,10:45,20,fixed_logit_shrink_80,3,177,0.32999337474988116,0.2768361581920904
calendar_assumed_replay,10:45,20,fixed_logit_shrink_80,4,19,0.4283230753198119,0.15789473684210525
calendar_assumed_replay,10:45,20,hierarchical_beta,0,79,0.08959402539567773,0.05063291139240506
calendar_assumed_replay,10:45,20,hierarchical_beta,1,2059,0.16341691030802988,0.11947547353084022
calendar_assumed_replay,10:45,20,hierarchical_beta,2,772,0.22152143178220188,0.19300518134715025
calendar_assumed_replay,11:45,20,identity,0,337,0.07900556706455537,0.032640949554896145
calendar_assumed_replay,11:45,20,identity,1,1844,0.1505348993239207,0.13232104121475055
calendar_assumed_replay,11:45,20,identity,2,614,0.23381366524772637,0.18729641693811075
calendar_assumed_replay,11:45,20,identity,3,90,0.33404287910165736,0.23333333333333334
calendar_assumed_replay,11:45,20,identity,4,19,0.43087573616808805,0.3157894736842105
calendar_assumed_replay,11:45,20,identity,5,1,0.5005624353182049,0.0
calendar_assumed_replay,11:45,20,identity,8,1,0.8879748326913949,1.0
calendar_assumed_replay,11:45,20,identity,9,4,0.9127055199920999,0.25
calendar_assumed_replay,11:45,20,global_platt,0,24,0.09356871227349657,0.0
calendar_assumed_replay,11:45,20,global_platt,1,2468,0.16214350911665723,0.12439222042139383
calendar_assumed_replay,11:45,20,global_platt,2,411,0.22095249457965183,0.21897810218978103
calendar_assumed_replay,11:45,20,global_platt,3,2,0.3056839720473132,0.0
calendar_assumed_replay,11:45,20,global_platt,5,5,0.5668395917725961,0.4
calendar_assumed_replay,11:45,20,fixed_logit_shrink_80,0,49,0.08607398272051031,0.0
calendar_assumed_replay,11:45,20,fixed_logit_shrink_80,1,1219,0.16546118646275107,0.10746513535684987
calendar_assumed_replay,11:45,20,fixed_logit_shrink_80,2,1417,0.23999316598316478,0.1489061397318278
calendar_assumed_replay,11:45,20,fixed_logit_shrink_80,3,193,0.3349919610315435,0.24352331606217617
calendar_assumed_replay,11:45,20,fixed_logit_shrink_80,4,26,0.43489273657410793,0.3076923076923077
calendar_assumed_replay,11:45,20,fixed_logit_shrink_80,5,1,0.5004499483228841,0.0
calendar_assumed_replay,11:45,20,fixed_logit_shrink_80,8,5,0.8618936714968374,0.4
calendar_assumed_replay,11:45,20,hierarchical_beta,0,202,0.08982097611924464,0.07425742574257425
calendar_assumed_replay,11:45,20,hierarchical_beta,1,2033,0.1606553101132215,0.11559272011805213
calendar_assumed_replay,11:45,20,hierarchical_beta,2,663,0.2299550370499126,0.22021116138763197
calendar_assumed_replay,11:45,20,hierarchical_beta,3,12,0.3291756076213846,0.25
calendar_assumed_replay,12:45,20,identity,0,383,0.07694383081721787,0.02610966057441253
calendar_assumed_replay,12:45,20,identity,1,1823,0.15053220123854738,0.1332967635765222
calendar_assumed_replay,12:45,20,identity,2,564,0.2334178052360963,0.19680851063829788
calendar_assumed_replay,12:45,20,identity,3,103,0.336125520733554,0.23300970873786409
calendar_assumed_replay,12:45,20,identity,4,30,0.4411859332096894,0.23333333333333334
calendar_assumed_replay,12:45,20,identity,5,2,0.5133790651930007,1.0
calendar_assumed_replay,12:45,20,identity,9,5,0.9341591130501381,0.4
calendar_assumed_replay,12:45,20,global_platt,0,45,0.09032193795899861,0.0
calendar_assumed_replay,12:45,20,global_platt,1,2459,0.1601526455290011,0.12403416022773485
calendar_assumed_replay,12:45,20,global_platt,2,394,0.22500611964689074,0.2233502538071066
calendar_assumed_replay,12:45,20,global_platt,3,7,0.3085329523585855,0.5714285714285714
calendar_assumed_replay,12:45,20,global_platt,5,1,0.5989042958052644,1.0
calendar_assumed_replay,12:45,20,global_platt,6,4,0.6314464572419336,0.25
calendar_assumed_replay,12:45,20,fixed_logit_shrink_80,0,69,0.08427140115590825,0.0
calendar_assumed_replay,12:45,20,fixed_logit_shrink_80,1,1232,0.16419764780239363,0.1112012987012987
calendar_assumed_replay,12:45,20,fixed_logit_shrink_80,2,1364,0.2389149814542321,0.14516129032258066
calendar_assumed_replay,12:45,20,fixed_logit_shrink_80,3,193,0.3348116167383728,0.2694300518134715
calendar_assumed_replay,12:45,20,fixed_logit_shrink_80,4,45,0.43793079128125467,0.17777777777777778
calendar_assumed_replay,12:45,20,fixed_logit_shrink_80,5,2,0.5107041906782646,1.0
calendar_assumed_replay,12:45,20,fixed_logit_shrink_80,8,3,0.8868332371793315,0.3333333333333333
calendar_assumed_replay,12:45,20,fixed_logit_shrink_80,9,2,0.902742088529942,0.5
calendar_assumed_replay,12:45,20,hierarchical_beta,0,261,0.08853369883296835,0.07662835249042145
calendar_assumed_replay,12:45,20,hierarchical_beta,1,2005,0.15952849318765489,0.11670822942643391
calendar_assumed_replay,12:45,20,hierarchical_beta,2,621,0.23211117727117775,0.22383252818035426
calendar_assumed_replay,12:45,20,hierarchical_beta,3,22,0.32246226827571656,0.22727272727272727
calendar_assumed_replay,12:45,20,hierarchical_beta,4,1,0.42708602306677274,1.0
calendar_assumed_replay,13:45,20,identity,0,427,0.07496778348395429,0.03044496487119438
calendar_assumed_replay,13:45,20,identity,1,1780,0.15093880654720496,0.13314606741573035
calendar_assumed_replay,13:45,20,identity,2,555,0.23388468617893057,0.2036036036036036
calendar_assumed_replay,13:45,20,identity,3,99,0.3379897117369786,0.23232323232323232
calendar_assumed_replay,13:45,20,identity,4,38,0.44241463119843377,0.18421052631578946
calendar_assumed_replay,13:45,20,identity,5,6,0.5160323627272105,0.6666666666666666
calendar_assumed_replay,13:45,20,identity,9,5,0.9504140241211155,0.4
calendar_assumed_replay,13:45,20,global_platt,0,68,0.0893276944535625,0.0
calendar_assumed_replay,13:45,20,global_platt,1,2438,0.15861832682863777,0.12305168170631665
calendar_assumed_replay,13:45,20,global_platt,2,385,0.22563042139306735,0.24155844155844156
calendar_assumed_replay,13:45,20,global_platt,3,14,0.3117440567214471,0.2857142857142857
calendar_assumed_replay,13:45,20,global_platt,6,5,0.661825809716998,0.4
calendar_assumed_replay,13:45,20,fixed_logit_shrink_80,0,90,0.08279184855002546,0.0
calendar_assumed_replay,13:45,20,fixed_logit_shrink_80,1,1212,0.16274680313636986,0.10478547854785479
calendar_assumed_replay,13:45,20,fixed_logit_shrink_80,2,1355,0.23850706728356982,0.14833948339483394
calendar_assumed_replay,13:45,20,fixed_logit_shrink_80,3,194,0.3378572649224765,0.28350515463917525
calendar_assumed_replay,13:45,20,fixed_logit_shrink_80,4,48,0.44431414125273133,0.20833333333333334
calendar_assumed_replay,13:45,20,fixed_logit_shrink_80,5,6,0.5128324408229769,0.6666666666666666
calendar_assumed_replay,13:45,20,fixed_logit_shrink_80,8,1,0.8991751470907248,1.0
calendar_assumed_replay,13:45,20,fixed_logit_shrink_80,9,4,0.9178051341421871,0.25
calendar_assumed_replay,13:45,20,hierarchical_beta,0,323,0.08643660478919202,0.09287925696594428
calendar_assumed_replay,13:45,20,hierarchical_beta,1,1973,0.15800331136321438,0.11099847947288394
calendar_assumed_replay,13:45,20,hierarchical_beta,2,572,0.23355966102036702,0.2465034965034965
calendar_assumed_replay,13:45,20,hierarchical_beta,3,37,0.32060664950708373,0.1891891891891892
calendar_assumed_replay,13:45,20,hierarchical_beta,4,3,0.4566457175567578,0.0
calendar_assumed_replay,13:45,20,hierarchical_beta,5,2,0.5133917082240071,1.0
calendar_assumed_replay,14:45,20,identity,0,469,0.07243702160489006,0.03411513859275053
calendar_assumed_replay,14:45,20,identity,1,1731,0.15152054630191503,0.1322934719815136
